accommodation_id,name,type,address,district,city,grade,rooms,latitude,longitude,telephone,email,website,source,source_file,name_key,all_source_files
ACC001663,SEVEN ELEVEN HOTEL,Guest Houses,"NO:269/L,ARALIYA UYANA,HOKANDARA ROAD,THALAWATHUGODA",Colombo,Maharagama,A,11,6.879555,,,,,official_tourism,Information for Accommodation.csv,seven eleven hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001664,SEVEN SCENIC,Home Stay Units,"NO.7, KUMUDU MAWATHA, PRIMROSE GARDENS, KANDY",Kandy,Kandy,DELUXE,2,7.280184,,,,,official_tourism,Information for Accommodation.csv,seven scenic,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001665,SEVENAGAMA,Bangalows,"SEVANAGAMA ROAD, OFF TRINCO ROAD, HABARANA",Anuradhapura,Palugaswewa,SUPERIOR,4,8.049015,,,,,official_tourism,Information for Accommodation.csv,sevenagama,Bungalows.xlsx | Information for Accommodation.csv
ACC001666,SEVENTH HEAVEN HOTEL,Guest Houses,"26TH MILE,KANDY ROAD,NITTAMBUWA.",Gampaha,Attanagalla Pradeshiya Sabha,B,14,,,,,,official_tourism,Information for Accommodation.csv,seventh heaven hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001667,SEYANA ECO LODGE,Guest Houses,"LANKAGAMA,NELUWA,GALLE",Galle,Galle,C,6,,,,,,official_tourism,Information for Accommodation.csv,seyana eco lodge,Guest Houses.xlsx | Information for Accommodation.csv
ACC001668,SHADOW GREEN,Home Stay Units,"AIRPORT ROAD, HINGURAKGODA.",Polonnaruwa,Hingurakgoda Pradeshiya Sabha,SUPERIOR,4,,,,,,official_tourism,Information for Accommodation.csv,shadow green,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001669,SHADY GROVE TOURIST BUNGALOW,Bangalows,"7, GANTHERA MAWATHA, WATAPULAWA, KANDY",Kandy,Kandy,SUPERIOR,4,7.321631,,,,,official_tourism,Information for Accommodation.csv,shady grove tourist bungalow,Bungalows.xlsx | Information for Accommodation.csv
ACC001670,SHALIMAR BEACH HOTEL,Guest Houses,"POTUPITIYA,WADDUWA",Kalutara,Kalutara Pradeshiya Sabha,A,25,,,,,,official_tourism,Information for Accommodation.csv,shalimar beach hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001671,SHALIMAR GUEST HOUSE,Guest Houses,"NO.46,PANCHIKAWATTA ROAD,COLOMBO 10",Colombo,Colombo,A,21,,,,,,official_tourism,Information for Accommodation.csv,shalimar guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001672,SHALOM RESIDENCE,Home Stay Units,"OLD NO138/1, NEW NO 140/2, MISTY HEAVEN, WARIYAPOLA SRI SUMANGALA MW,MAPANAWATURA, KANDY",Kandy,Kandy,DELUXE,4,,,,,,official_tourism,Information for Accommodation.csv,shalom residence,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001673,SHALOM VILLA,Home Stay Units,"262, MAHAWELA ROAD, TANGALLE",Hambantota,Tangalle Pradeshiya Sabha,STANDARD,3,6.0212043,,,,,official_tourism,Information for Accommodation.csv,shalom villa,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001674,SHANGHAI,Guest Houses,"SHANGHAI ENTERPRISES,NO 12,FIRST LANE,ANGULANA STATION ROAD,MORATUWA",Colombo,Moratuwa,A,5,6.802403,,,,,official_tourism,Information for Accommodation.csv,shanghai,Guest Houses.xlsx | Information for Accommodation.csv
ACC001675,SHANGRELA BEACH RESORT,Guest Houses,"38, SEA BEACH ROAD, AMBALANGODA",Galle,Ambalangoda,B,19,6.237265,,,,,official_tourism,Information for Accommodation.csv,shangrela beach resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001676,SHANGRI- LA HOTEL COLOMBO,Classified Hotels( 1-5 Star),"NO-01, CENTRE ROAD, GALLE FACE, COLOMBO 02",Colombo,Colombo,THREE,541,6.928216,,,,,official_tourism,Information for Accommodation.csv,shangri la hotel colombo,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001677,SHANGRI-LA S HAMBANTOTA RESORT & SPA,Classified Hotels( 1-5 Star),"SITTRAKALA WATTA, CHITHRAGALA, AMBALANTOTA",Hambantota,Ambalantota Pradeshiya Sabha,FIVE,300,6.1120643,,,,,official_tourism,Information for Accommodation.csv,shangri la s hambantota resort spa,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001678,SHANTHI GUEST HOUSE,Guest Houses,"DALAWELLA,UNAWATUNA,GALLE.",Galle,Habaraduwa,B,13,6.000796,,,,,official_tourism,Information for Accommodation.csv,shanthi guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001679,SHASHINI BEACH RESORT,Home Stay Units,"ARUGAMBAY,POTTUVIL.",Ampara,Ampara,STANDARD,9,,,,,,official_tourism,Information for Accommodation.csv,shashini beach resort,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001680,SHEEN GUEST HOUSE,Guest Houses,"NO:454,NEGOMBO ROAD,WELISARA",Gampaha,Wattala Pradeshiya Sabha,A,10,,,,,,official_tourism,Information for Accommodation.csv,sheen guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001681,SHEEN HOME STAY,Home Stay Units,"18/5, MOHOTTI WATTE, BALAPITIYA",Galle,balapitiya,STANDARD,1,6.268667,,,,,official_tourism,Information for Accommodation.csv,sheen home stay,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001682,SHEHARA HOTEL,Guest Houses,"KOLAWAGAHAKANATHTHA,KOMANGODA,THIHAGODA.",Matara,Thihagoda Pradeshiya Sabha,B,5,,,,,,official_tourism,Information for Accommodation.csv,shehara hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001683,SHELL COAST RESORT PVT LTD,Tourist Hotels,"UVARY,PESALAI,MANNAR",Mannar,Jaffna,,11,9.028711,,,,,official_tourism,Information for Accommodation.csv,shell coast resort pvt ltd,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001684,SHERENES HOME STAY,Home Stay Units,"87/5, DAMMA DASSI MAWATHA, KANDY.",Kandy,Kandy,SUPERIOR,2,7.305467,,,,,official_tourism,Information for Accommodation.csv,sherenes home stay,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001685,SHESHESU GUEST HOUSE & WEDDING HALL,Guest Houses,"SHESHESU GUEST HOUSE,OLD BATAPOLA ROAD,KURUDUGAHA HATAPMA,ELPITIYA.",Galle,Ambalangoda,B,6,,,,,,official_tourism,Information for Accommodation.csv,sheshesu guest house wedding hall,Guest Houses.xlsx | Information for Accommodation.csv
ACC001686,SHINAGAWA BEACH,Tourist Hotels,"NO 30,OLD GURU NIWASA ROAD,BALAPITIYA",Galle,balapitiya,,26,6.291066,,,,,official_tourism,Information for Accommodation.csv,shinagawa beach,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001687,SHINE GUEST HOUSE & RESTAURANT,Guest Houses,"NO:157/7,PADILIYATUDUWA ROAD,HUNUPITIYA,WATTALA",Gampaha,Gampaha,C,7,,,,,,official_tourism,Information for Accommodation.csv,shine guest house restaurant,Guest Houses.xlsx | Information for Accommodation.csv
ACC001688,SHINE INN TOURIST BUNGALOW,Bangalows,"12/10, GANIHIMULLA,DEWALAPOLA.",Gampaha,Minuwangoda Pradeshiya Sabha,STANDARD,1,,,,,,official_tourism,Information for Accommodation.csv,shine inn tourist bungalow,Bungalows.xlsx | Information for Accommodation.csv
ACC001689,SHINY LAKESIDE RESORT,Guest Houses,"MARAGAHA HENA,PUNCHI PATHANA,HIKKADUWA",Galle,Hikkaduwa,A,13,6.141849,,,,,official_tourism,Information for Accommodation.csv,shiny lakeside resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001690,SHOOTERS HOTEL,Guest Houses,"NO 55,ST.PETERS ROAD,MORATUWELLA,MORATUWA",Colombo,Moratuwa,B,5,,,,,,official_tourism,Information for Accommodation.csv,shooters hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001691,SIAM VIEW HOTEL,Guest Houses,"ARUGAMBAY,POTTUVIL.",Ampara,Ampara,A,5,,,,,,official_tourism,Information for Accommodation.csv,siam view hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001692,SIDDHALEPA AYURVEDA HEALTH RESORT,Tourist Hotels,"SAMANTHARA ROAD, WADDUWA",Kalutara,Kalutara Pradeshiya Sabha,,50,6.642573,,,,,official_tourism,Information for Accommodation.csv,siddhalepa ayurveda health resort,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001693,SIDDHALEPA MEDICINAL HOUSE,Guest Houses,"GANGULATANNA, ADAM'S PEAK ROAD,NALLATANNIYA",Nuwara Eliya,Nuwara Eliya,B,10,,,,,,official_tourism,Information for Accommodation.csv,siddhalepa medicinal house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001694,SIGIRI ACCESS VILLA,Bangalows,"NO 90, SIGIRI ROAD, INAMALUWA",Matale,Dambulla Pradeshiya Sabha,SUPERIOR,5,,,,,,official_tourism,Information for Accommodation.csv,sigiri access villa,Bungalows.xlsx | Information for Accommodation.csv
ACC001695,SIGIRI HOME STAY,Home Stay Units,"NO 01/A, INFRONT OF BUS STAND, INAMALUWA",Matale,Dambulla Pradeshiya Sabha,STANDARD,2,,,,,,official_tourism,Information for Accommodation.csv,sigiri home stay,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001696,SIGIRI LION LODGE,Rented Apartments,"NO. 186, MAIN ROAD, SIGIRIYA.",Matale,Dambulla Pradeshiya Sabha,STANDARD,8,,,,,,official_tourism,Information for Accommodation.csv,sigiri lion lodge,Information for Accommodation.csv | Rented Apartments.xlsx
ACC001697,SIGIRI LODGE,Home Stay Units,"POTHANA , KIMBISSA",Matale,Dambulla Pradeshiya Sabha,STANDARD,2,,,,,,official_tourism,Information for Accommodation.csv,sigiri lodge,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001698,SIGIRIYA JUNGLES,Tourist Hotels,"AUDANGAWA, KIBISSA, SIGIRIYA",Matale,Dambulla Pradeshiya Sabha,,60,7.993996,,,,,official_tourism,Information for Accommodation.csv,sigiriya jungles,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001699,SIGIRIYA REST HOUSE,Guest Houses,SIGIRIYA,Matale,Dambulla Pradeshiya Sabha,A,14,,,,,,official_tourism,Information for Accommodation.csv,sigiriya rest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001700,SIGIRIYA VILLAGE HOTEL,Classified Hotels( 1-5 Star),"P.O.BOX 01, SIGIRIYA",Matale,Dambulla Pradeshiya Sabha,THREE,120,7.949584,,,,,official_tourism,Information for Accommodation.csv,sigiriya village hotel,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
ACC001701,SIGN OF LIFE RESORT,Guest Houses,"ATURUWELLA, INDURUWA",Galle,Bentota Pradeshiya Sabha,B,9,6.377266,,,,,official_tourism,Information for Accommodation.csv,sign of life resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001702,SIHINAYA VILLA,Bangalows,"273,KAPPARATOTA ROAD, KAPPARATOTA,WELIGAMA.",Matara,Weligama Pradeshiya Sabha,DELUXE,4,5.958281,,,,,official_tourism,Information for Accommodation.csv,sihinaya villa,Bungalows.xlsx | Information for Accommodation.csv
ACC001703,SIKURU GARDEN HOTEL,Guest Houses,KUSUM POKUNA ROAD.DIULANKADAWALA. MEDIRIGIRIYA,Polonnaruwa,Medirigiriya Pradeshiya Sabha,A,8,,,,,,official_tourism,Information for Accommodation.csv,sikuru garden hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001704,SILENT NEST,Home Stay Units,"WATAGODAWATTA,KITHAL-ELLA,ELLA",Badulla,Ella Pradeshiya Sabha,STANDARD,1,6.867291,,,,,official_tourism,Information for Accommodation.csv,silent nest,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001705,SILVAS BEACH HOTEL,Tourist Hotels,"NO.16,ETHUKALA,NEGOMBO",Gampaha,Negombo,,17,7.2336371,,,,,official_tourism,Information for Accommodation.csv,silvas beach hotel,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001706,SILVER BEACH HOTEL,Bangalows,"66/12, ALLES GARDEN, UPPUVELI,TRINCOMALEE",Trincomalee,Trincomalee,STANDARD,5,8.616767,,,,,official_tourism,Information for Accommodation.csv,silver beach hotel,Bungalows.xlsx | Information for Accommodation.csv
ACC001707,SILVER RING VILLAGE HOTEL,Guest Houses,"NO:52/1,KIDAGAMMULLA,GAMPAHA",Gampaha,Gampaha,B,8,7.080992,,,,,official_tourism,Information for Accommodation.csv,silver ring village hotel,Guest Houses.xlsx | Information for Accommodation.csv
ACC001708,SILVIKRIS,Guest Houses,"32/9A,RAYMOND ROAD, NUGEGODA",Colombo,Dehiwala-Mount Lavinia,A,5,6.871275,,,,,official_tourism,Information for Accommodation.csv,silvikris,Guest Houses.xlsx | Information for Accommodation.csv
ACC001709,SIMLA INN,Bangalows,"PASSIKUDAH ROAD, KALKUDAH",Batticaloa,Batticaloa,STANDARD,8,7.920843,,,,,official_tourism,Information for Accommodation.csv,simla inn,Bungalows.xlsx | Information for Accommodation.csv
ACC001710,SINEL GUEST HOUSE,Guest Houses,"NO:172/14,MEEPE WATTE,MEEPE,PADUKKA",Colombo,Seethawaka Pradeshiya Sabha,B,10,,,,,,official_tourism,Information for Accommodation.csv,sinel guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001711,SINHAGIRI VILLA,Home Stay Units,"5A, NAWA NAGARAYA, SIGIRIYA",Matale,Dambulla Pradeshiya Sabha,SUPERIOR,3,,,,,,official_tourism,Information for Accommodation.csv,sinhagiri villa,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001712,SINLEKA REST,Guest Houses,"NO.573,MORAGAHAHENA ROAD, PITIPANA SOUTH, HOMAGAMA.",Colombo,Homagama Pradeshiya Sabha,C,5,,,,,,official_tourism,Information for Accommodation.csv,sinleka rest,Guest Houses.xlsx | Information for Accommodation.csv
ACC001713,SIRIMADURA RESTAURENT & GUEST HOUSE,Guest Houses,"HIRIPITIYA ROAD,MEDDEGAMA,MELLAWA",Kurunegala,Kurunegala,B,5,,,,,,official_tourism,Information for Accommodation.csv,sirimadura restaurent guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001714,SIRIMAL HOME REST,Rented Apartments,"MAKAN WATTE, GODAKANDA, GALLE",Galle,Bope,SUPERIOR,3,,,,,,official_tourism,Information for Accommodation.csv,sirimal home rest,Information for Accommodation.csv | Rented Apartments.xlsx
ACC001715,SISILA TOURIST INN,Guest Houses,"KURUNAGALA RD,AMBEPUSSA,WARAKAPOLA",Kegalle,Kegalle,A,15,7.244146,,,,,official_tourism,Information for Accommodation.csv,sisila tourist inn,Guest Houses.xlsx | Information for Accommodation.csv
ACC001716,SIYANCO HOLIDAY RESORT,Guest Houses,"1ST CANAL ROAD,POLONNARUWA",Polonnaruwa,Polonnaruwa,A,17,7.940886,,,,,official_tourism,Information for Accommodation.csv,siyanco holiday resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001717,SJS RESIDENCE,Rented Apartments,"NO 22, RAMANI MAWATHA, NEGAMBO",Gampaha,Negombo,DELUXE,2,,,,,,official_tourism,Information for Accommodation.csv,sjs residence,Information for Accommodation.csv | Rented Apartments.xlsx
ACC001718,SKY PAVILION,Guest Houses,"NO:102/123,HEVAHETA ROAD,KANDY",Kandy,Kandy,A,5,7.289745,,,,,official_tourism,Information for Accommodation.csv,sky pavilion,Guest Houses.xlsx | Information for Accommodation.csv
ACC001719,SKY TERRACE KANDY,Bangalows,20/4 A.B DAMUNUPOLA MAWATHA KANDY,Kandy,Kandy,DELUXE,6,,,,,,official_tourism,Information for Accommodation.csv,sky terrace kandy,Bungalows.xlsx | Information for Accommodation.csv
ACC001720,SKYDALE,Home Stay Units,"352-G, DHARMARAJA ROAD, KANDY",Kandy,Kandy,DELUXE,4,7.2878343,,,,,official_tourism,Information for Accommodation.csv,skydale,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001721,SKYLINE MOUNT BUNGALOW,Home Stay Units,"236/29,SUMMER FIELD SUMMIT, ANGUNAWELA, PERADENIYA",Kandy,Udunuwara Pradeshiya Sabha,DELUXE,4,7.243702,,,,,official_tourism,Information for Accommodation.csv,skyline mount bungalow,Home Stay Units.xlsx | Information for Accommodation.csv
ACC001722,SKYLOFT KANDY,Tourist Hotels,"NO.26, DAZZLING RANGE, THAPODARAMAYA ROAD, HANTANA, KANDY.",Kandy,Gagawata Koralya,,18,7.273421,,,,,official_tourism,Information for Accommodation.csv,skyloft kandy,Information for Accommodation.csv | Tourist Hotels.xlsx
ACC001723,SNOWDROP,Bangalows,"NO.77,ST-JOSEPH MAWATHA,ETTUKALA,NEGOMBO.",Gampaha,Negombo,SUPERIOR,5,7.241739,,,,,official_tourism,Information for Accommodation.csv,snowdrop,Bungalows.xlsx | Information for Accommodation.csv
ACC001724,SOBA LANKA HOLIDAY RESORT,Guest Houses,"BALAWATTALA ROAD, MELSIRIPURA.",Kurunegala,Ibbagamuwa Pradeshiya Sabha,B,9,7.626349,,,,,official_tourism,Information for Accommodation.csv,soba lanka holiday resort,Guest Houses.xlsx | Information for Accommodation.csv
ACC001725,SOLAR GARDEN RESTAURENT & GUEST HOUSE,Guest Houses,"NO:86,GALLE ROAD,PIYADIGAMA,AHANGAMA.",Galle,Habaraduwa,B,5,,,,,,official_tourism,Information for Accommodation.csv,solar garden restaurent guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001726,SOLIS TOURIST GUEST HOUSE,Guest Houses,"NO. 533 1/1, NAWALA ROAD, RAJAGIRIYA",Colombo,Sri Jayawardenapura-Kotte,A,14,,,,,,official_tourism,Information for Accommodation.csv,solis tourist guest house,Guest Houses.xlsx | Information for Accommodation.csv
ACC001727,SOLIS TOURIST REST,Guest Houses,"NO. 217, NUPE, MATARA",Matara,Matara,A,10,5.948347,,,,,official_tourism,Information for Accommodation.csv,solis tourist rest,Guest Houses.xlsx | Information for Accommodation.csv
ACC001728,SOOKEE'S HOME,Home Stay Units,"38A, NEWTON SENEVIRATNE, BORALESGAMUWA",Colombo,Colombo,STANDARD,3,,,,,,official_tourism,Information for Accommodation.csv,sookee s home,Home Stay Units.xlsx | Information for Accommodation.csv
